Date,Open,High,Low,Close,Volume
2024-04-25,2030.0,2375.0,1973.0,2370.0,5384000
2024-04-26,2220.0,2347.0,2026.0,2026.0,2570100
2024-04-30,2043.0,2053.0,1886.0,1886.0,523300
2024-05-01,1835.0,1845.0,1747.0,1784.0,307500
2024-05-02,1770.0,1872.0,1708.0,1717.0,219800
2024-05-07,1749.0,1795.0,1670.0,1717.0,103200
2024-05-08,1686.0,1695.0,1611.0,1640.0,143600
2024-05-09,1625.0,1677.0,1616.0,1650.0,50100
2024-05-10,1650.0,1650.0,1617.0,1638.0,54500
2024-05-13,1638.0,1725.0,1638.0,1678.0,69100
2024-05-14,1705.0,1705.0,1625.0,1633.0,38100
2024-05-15,1650.0,1675.0,1632.0,1670.0,27800
2024-05-16,1686.0,1686.0,1536.0,1536.0,120500
2024-05-17,1511.0,1526.0,1466.0,1526.0,81600
2024-05-20,1540.0,1663.0,1523.0,1641.0,47600
2024-05-21,1632.0,1680.0,1601.0,1675.0,32400
2024-05-22,1675.0,1693.0,1640.0,1655.0,25000
2024-05-23,1655.0,1743.0,1642.0,1725.0,34700
2024-05-24,1670.0,1699.0,1625.0,1673.0,35900
2024-05-27,1740.0,1740.0,1683.0,1715.0,27400
2024-05-28,1715.0,1922.0,1715.0,1836.0,218100
2024-05-29,1900.0,1909.0,1801.0,1820.0,98000
2024-05-30,1800.0,1809.0,1655.0,1704.0,86800
2024-05-31,1700.0,1780.0,1671.0,1777.0,45400
2024-06-03,1780.0,1781.0,1695.0,1710.0,35600
2024-06-04,1692.0,1768.0,1641.0,1766.0,54600
2024-06-05,1760.0,1760.0,1707.0,1711.0,16100
2024-06-06,1744.0,1744.0,1650.0,1662.0,27200
2024-06-07,1662.0,1688.0,1635.0,1688.0,12200
2024-06-10,1666.0,1705.0,1651.0,1703.0,13100
2024-06-11,1684.0,1686.0,1674.0,1680.0,10400
2024-06-12,1677.0,1760.0,1676.0,1704.0,37900
2024-06-13,1704.0,1740.0,1691.0,1717.0,16800
2024-06-14,1709.0,1740.0,1693.0,1724.0,15000
2024-06-17,1745.0,1768.0,1715.0,1750.0,30400
2024-06-18,1770.0,1770.0,1676.0,1699.0,21700
2024-06-19,1700.0,1740.0,1692.0,1735.0,20300
2024-06-20,1730.0,1950.0,1730.0,1890.0,171100
2024-06-21,1890.0,1915.0,1833.0,1833.0,24000
2024-06-24,1818.0,1859.0,1800.0,1831.0,19800
2024-06-25,1880.0,2080.0,1879.0,2059.0,246400
2024-06-26,2059.0,2200.0,1980.0,2079.0,234900
2024-06-27,2039.0,2220.0,1994.0,2039.0,219700
2024-06-28,2089.0,2089.0,1906.0,1938.0,83800
2024-07-01,2018.0,2050.0,1925.0,1927.0,83800
2024-07-02,1927.0,2080.0,1927.0,1965.0,134900
2024-07-03,1958.0,2009.0,1947.0,1965.0,27300
2024-07-04,1965.0,1996.0,1880.0,1880.0,54100
2024-07-05,1880.0,1913.0,1851.0,1910.0,21300
2024-07-08,1950.0,1956.0,1835.0,1835.0,21500
2024-07-09,1875.0,1915.0,1846.0,1852.0,20300
2024-07-10,1856.0,2075.0,1854.0,2009.0,202800
2024-07-11,2020.0,2020.0,1915.0,1922.0,69900
2024-07-12,1941.0,2010.0,1932.0,2000.0,72100
2024-07-16,2011.0,2491.0,1987.0,2311.0,1380900
2024-07-17,2475.0,2811.0,2322.0,2811.0,2041400
2024-07-18,2861.0,3065.0,2525.0,2650.0,3666300
2024-07-19,2700.0,2851.0,2328.0,2450.0,1642700
2024-07-22,2470.0,2506.0,2322.0,2337.0,241700
2024-07-23,2349.0,2500.0,2236.0,2304.0,403100
2024-07-24,2269.0,2330.0,2126.0,2175.0,327500
2024-07-25,2188.0,2249.0,2100.0,2130.0,162500
2024-07-26,2130.0,2210.0,2130.0,2130.0,84700
2024-07-29,2109.0,2180.0,2023.0,2120.0,105400
2024-07-30,2160.0,2222.0,2075.0,2087.0,89400
2024-07-31,2060.0,2083.0,1905.0,1939.0,147900
2024-08-01,1958.0,1965.0,1785.0,1803.0,180300
2024-08-02,1683.0,1718.0,1636.0,1660.0,161900
2024-08-05,1500.0,1537.0,1281.0,1336.0,162600
