Date,Open,High,Low,Close,Volume
2024-06-20,430.0,450.0,405.0,419.0,9503300
2024-06-21,425.0,438.0,415.0,424.0,3073100
2024-06-24,432.0,441.0,418.0,425.0,3209500
2024-06-25,428.0,459.0,423.0,444.0,2789800
2024-06-26,445.0,454.0,420.0,428.0,3328600
2024-06-27,419.0,427.0,412.0,416.0,1017400
2024-06-28,415.0,418.0,407.0,410.0,827300
2024-07-01,415.0,417.0,408.0,417.0,584800
2024-07-02,418.0,418.0,409.0,410.0,463100
2024-07-03,411.0,415.0,406.0,410.0,452800
2024-07-04,413.0,416.0,409.0,410.0,663500
2024-07-05,411.0,414.0,409.0,410.0,362700
2024-07-08,412.0,417.0,409.0,413.0,553000
2024-07-09,414.0,427.0,413.0,425.0,734900
2024-07-10,425.0,427.0,419.0,420.0,261200
2024-07-11,421.0,437.0,417.0,435.0,726100
2024-07-12,429.0,444.0,428.0,443.0,567800
2024-07-16,449.0,463.0,447.0,457.0,1548300
2024-07-17,465.0,474.0,457.0,471.0,1996500
2024-07-18,470.0,501.0,459.0,464.0,2992500
2024-07-19,462.0,510.0,462.0,510.0,3156600
2024-07-22,520.0,552.0,480.0,501.0,3546900
2024-07-23,500.0,504.0,481.0,485.0,1003200
2024-07-24,481.0,486.0,461.0,475.0,1130300
2024-07-25,467.0,479.0,455.0,473.0,781500
2024-07-26,480.0,482.0,465.0,466.0,572200
2024-07-29,473.0,479.0,463.0,466.0,371500
2024-07-30,467.0,472.0,463.0,467.0,325700
2024-07-31,465.0,466.0,448.0,464.0,494800
2024-08-01,457.0,460.0,437.0,443.0,576300
2024-08-02,428.0,435.0,419.0,424.0,731800
2024-08-05,415.0,435.0,401.0,411.0,1223900
